reviews,titles
   드라마용으로 적당 ,노벰버 맨
순수      피어스 때문에본다       영원한      전체적으로는 스토리나 다른 배우들 연기력이나    수준이하임      주연이 피어스가 아니었다면      점도 아까움   ,노벰버 맨
재미있네요 ,노벰버 맨
빠른 전개속도로 부족한 액션과 긴박감을 극복한 영화      ,노벰버 맨
빠름빠름  전개    류    영화정도 변함없는 올가 쿠릴렌코  ,노벰버 맨
아이디클릭 관람후       편 관람전  편  알바아니라는증거임  피어스부로스넌이 늙어서 재미없을줄알고 걱정하고 보았는데 너무 재미있음니다    오랜만에 맞보는 풍부한 첩보 각장면들 아주만족하고 강력추천함니다 단점은 삼성휴대폰밧데리가 왜 영화에나오냐     이거빼면 만점임 정말 재미나고 영화많이봐서추천,노벰버 맨
아주 훌륭한 영화이다 가족이 우선 이다라는 멧세지를 확실히 날려주는 영화 최   고,노벰버 맨
나름 괜찮은데  이야기 자체도 괜찮고 반전도 깔끔하고  배우들의 연기도 좋았다  액션이 조금 부족하고 개연성과 현실성이 부족하다는 점이 조금은 단점  친구를 잘 가려 사귀어야 한다는 교훈은 마음에 든다  데브루도 그렇지만 특히 그 옆집 여자  이웃 잘못꼬셨다가 무슨 봉변인가 ,노벰버 맨
재밌어요,노벰버 맨
첩보물 치고는 소재가 너무 약하네요   ,노벰버 맨
오랜만에 액션영화로 돌아와준 피어스브로스넌   실망시키지않았어요 캬    액션 스릴 반전이 모두있는영화,노벰버 맨
   보다 많이 약하다  스토리  연출 등이 엉성하고 허접하다  여배우는 매력적이다 ,노벰버 맨
모처럼 재미난 영화를 봤네요   지루하지않고 또 그리 잔인하지않으면서도 스릴있고 첩보물다운 영화   역시 피어스브로스넌은 늙어도 멋지네요 ,노벰버 맨
간만에 보는 액션이네요   너무 과하지도않고 너무 약하지도 않는 그런 영화 굿입니다 ,노벰버 맨
첩보 액션물로는 준수한 시나리오라고 생각된다  단지 액션이 평이한 연출이었다  피어스와 올가의 조합은 나쁘지 않지만 액션성을 강조해서 루크가 중심이었으면 어땠을까 싶다  ,노벰버 맨
피어스 브로스넌 보러 가서 루크 브레이시에 빠져서 나옴        ,노벰버 맨
어마어마한 반전이 있어 움찔 했습니다      휴 심장 쫄깃한 긴장감 굿굿 ,노벰버 맨
액션과 스케일이 약간 부족한 첩보영화  피어스 브로스넌과 함께하는 올가 쿠릴렌코  루크 브레이시 두 배우의 눈빛이 예사롭지 않다,노벰버 맨
늙어버린    의 잔상   ,노벰버 맨
개인적으로 좋아하는 배우  레밍턴스틸부터    을 경유하여 여기까지 온 세월만큼 관록이 느껴지는 영화    물론 이젠 첩보물 화려한액션을 소화하기엔 몸도 많이 망가지고 비쥬얼도 좀 부족하지만 그래도 배우의 역량만큼은 만들어진 영화    제목도 이미   월인데    월을 기대하는건 좀   ,노벰버 맨
왜 다이엘 크레이브가 아닌 피어스브로스넌일까  역대    시리즈에서 가장    느낌을 벗어난 작품  감독을 잘못만나    이 망한 케이스      팬이라면  이영화는 기대하지말고 보길   비추,노벰버 맨
액션 첩보류의 아류 겉으로는 크고 화려했지만 좀 더 깊게 그리고 과감하게 했더라면    ,노벰버 맨
내용이 쉽지않음 몰입도 방해   남주가 너무 나이가 많이 드셨다     그래도 노장은 죽지 않았네 ,노벰버 맨
긴장감 있게 전개는 잘 하나 뭔가 화끈하고 시원한 액션은    부족한 것 같았다  러시아 킬러 똥배여자는 뭔가 보여줄거 같더니 한방에 가버리더군   어이상실 저격총 쏘는 것도 못봤다 ,노벰버 맨
화끈할려면 화끈하고 음모를 팔려면 더파야되는데 몬가 아쉽다 아쉬워,노벰버 맨
지루하진 않은 시간때우기용 첩보물  씨리즈로 나오기엔 주인공이 너무 많은    동료들을 죽여버렸기에 프리랜서 킬러로 나온다면 모를까  첩보씨리즈론 어려울 듯  묵묵히 명령에 따라 임무수행하는 동료들을 정말 어쩔 수 없는 상황에  명 정도 죽이는거야 전개과정상 동의하겠지만 이건 뭐 폭도나 다름없는 수준이니 ,노벰버 맨
기존에 보던 첩보영화와는 다른 느낌이어서 더욱 재밌게 본 것 같습니다  시간가는줄 모르고 보고 나왔네요    피어스 멋있더군요,노벰버 맨
   에서의 피어스와는 다른 매력이 폴폴  기대이상으로 괜찮았다,노벰버 맨
피어스브로스넌 주연이라 해서 보러갔는데 서브 남주한테 빠짐   루크 브레이시 진짜 멋짐     ,노벰버 맨
주말에 봤었는데 굿좝   생각지도 못한 반전에 몇번이나 놀랐는지 ,노벰버 맨
이정도면 볼만한것 같아요 특히 마지막에 반전 쩔음  ,노벰버 맨
피어스브로스넌이 나이를 꽤나 먹은걸로 아는데 그래도멋있구나 추격신들과 액션신들도 적당하니 볼만했다,노벰버 맨
보는 내내 눈을 뗄 수가 없었던 영화,노벰버 맨
뱅크잡 감독 믿고 본 영화입니다  몰랐는데 제임스본드도 나오네요    눈이 즐거웠습니다,노벰버 맨
액션짱짱   반전도 좋았고 마음에 들었어요,노벰버 맨
남자주인공들이 다 잘생겼네요   중후한 매력의 피어스  그리고 상큼한 루크  ,노벰버 맨
주말에 본 영화   시간가는줄 모르고 빠져들어서 봤다,노벰버 맨
내가 좋아하는 스릴러 액션 장르  뭐 이정도면 평타 이상이라고 봅니다,노벰버 맨
반전이     피어스는 나이를 먹어도 섹시하군요,노벰버 맨
정말 쉴틈없이 재밋게 봣어요     이렇게 즐길 수 있는 영화가 좋더라,노벰버 맨
기대이상으로 재밌었던 영와   피어스브로스넌의 포스는 아직도 건재하다 ,노벰버 맨
예상대로 흘러가는 스토리  영화가 진부함을 자귀짚어간 거다  상상 만점에 연기는 중상  스토리도 그래도 중상  연출도 중상 그래서  점  그래도 이번 달에 본 영화 중엔 제일 낫다 ,노벰버 맨
아내와 영화광이라  봤습니다  정말  정말    황당하게  재미없습니다 시나리오    연기력    내용은  이해불가 중간에  나올뻔 했습니다,노벰버 맨
저는 실제로 시험기간에도 보고 시험 전날에도 영화를 볼 정도로 많이 보는대요 뭐 피어스 브로스넌이    시리즈에 나와서 봤죠  근데  좀 늙었지만 액션을 저 나이에 하는 것으로 치면은 잘 하는 겁니다  옛날은 엄청 잘하지만 늙어가면서 어쩔 수 있나요  뭐 액션을 더 잘하면 좋지만 뭐 이정도에는 만족  잘 보세요  ,노벰버 맨
첨보영화치곤 평범 그닥,노벰버 맨
나름 재미있게 감상했습니다  평점 만큼만 재미 있네요      너무 기대하고 감상하시면 실망 할수도 있습니다      기대 안하시고 감상하시면 나름 재미 있어요     ,노벰버 맨
기존의 스파이물들의 클리셰 관용적 표현 만이 가득해서  피어스 브로스넌의 노익장이 안쓰러워 보였던  노벰버 맨 이었네요      ,노벰버 맨
중반이후부터 재밌어요   한국 조폭 연애코미디영화같은거 좋아하는 사람은 이 영화 안맞을 수도 있어요  ,노벰버 맨
뛰어난 영화는 아니지만 그럭저럭 킬링타임용으로 즐길만한 첩보 액션물  적과 아군의 구분이 모호한 스파이 세계를 잘 그린듯    ,노벰버 맨
기대치만 높이지 않으면 무난하게 즐길 수 있는 첩보 액션 ,노벰버 맨
상영시간 적당하고 볼만함,노벰버 맨
더도말고 덜도말고 딱  점짜리,노벰버 맨
아저씨가 늙어서 그런가  역시 옛날보다는      ,노벰버 맨
약간의 긴장감과 액션을 주기는 하지만 먼가  프로 부족한 화면 구성과 시나리오 마치 장편의 미드를 보는듯한 느낌이랄까요 ,노벰버 맨
로저감독  예전에 잘만든 영화도 있긴한데  이건 좀 아닌듯  개연성이 너무 떨어져요  러시아에서 이렇게 미국   가 활부할수 있는지  그리고 증인보호시설 같은데 어찌 그리 보초가 허술한지      암튼 옥의티가 좀 많네용      돈주고 보긴 아까울 듯해용 ,노벰버 맨
어제는일찍가서봤어요   박직감있고스릴만점이에요   잊지못할기억에남을것같아요  ,노벰버 맨
다른건 몰라도 스토리는 굿굿 제작진들이 좋아서 그런지 연출력도 빵빵하다,노벰버 맨
액션영화중에서는 첩보영화가 제일 보기 재밋지 않나 ,노벰버 맨
별 생각 없이 봐서 그런지 기대 이상으로 재미낫어요 신나고,노벰버 맨
내가 좋아하는 스릴러 액션 장르  뭐 이정도면 평타 이상이라고 봅니다,노벰버 맨
화끈하고 액션도 빵빵하다 전형적인 스파이 영화라고 생각한다면 큰 오산 ,노벰버 맨
액션영화 퀄리티가 이정도는 되야지   섹시 미중년 배우 완전 멋있던데요,노벰버 맨
미션임파서블 제작진들이 만든영화구나   오 재미있었던 이유가 있엇네,노벰버 맨
제작진들이 빵빵하네     그래서 이렇게 재밋나봄,노벰버 맨
생동감 넘치는 액션 영화 정도로 생각하시고 본다면 기대 이상으로 재밋으실 거에요 ,노벰버 맨
배우들의 열연과 감독의 연출력이 만나 제대로 시너지를 냈구나   ,노벰버 맨
전형적인 첩보영화 스타일이긴함  근데 뭐 이정도면 재밌는 영화   ,노벰버 맨
첨부터 끝까지 재밋네요  모든걸 잊고 영화에 집중할 수 있었어요 ,노벰버 맨
섹시한 미중년 피어스   제대로입니다 이게 재미없는 영화라면 대체 뭘보고 재밋다고 하는거지 ,노벰버 맨
루크    완전 멋있어요 피어스 때문에 보러 갔다가 루크브레시한테 반해서 나옴   ,노벰버 맨
기대 이상이다 스토리도 탄탄하더라 이유가 뭘까 햇더니 원작이 잇엇구나,노벰버 맨
대박입니다  짱짱 재밌고 적당히 스릴있고 ,노벰버 맨
아직도 생생한 추격전   화면 장악력과 생동감이 살아있는 영화였다    ,노벰버 맨
흥미진진 그자체였어요  시간동안 즐기다가 나왔어요,노벰버 맨
오락적으로 즐기기엔 손색없는 팝콘 무비 정도  돈아깝지는 않더라구요 ,노벰버 맨
    시절의 브로스넌을 기대했다면 실망스럽겠지만 환갑이라는 나이를 고려하면 그 정도도 대단하다는 생각    처음 부분은 헷갈리는 장면들이 있기는 하지만 후반부에 가면 내용도 정리되고 전개도 속도감이 느껴짐    ,노벰버 맨
액션하기에는 좀 힘들어보이던데  눈빛은 여전히 매력적,노벰버 맨
오랜만에 보는 흥미진진한 영화      보시면 후외 없을듯 ,노벰버 맨
개봉일만 기다렸다   예고편 그 이상으로 재밋었네요   ,노벰버 맨
반전은 그닥그랬지만 전체적으로 무난하고 볼만한 영화인 것 맞습니당 ,노벰버 맨
스릴도 넘치고 잘생긴 배우들도 좋고 시나리오도 재밌었어요 마지막에 반전 때문인지 막판까지 긴장을 놓을수가  ,노벰버 맨
시나리오 탄탄하고 허접한 한국 액션과는 레벨이 틀리네   ,노벰버 맨
스릴러나 액션 좋아하는데  완전 추천이에요 재밌습니다,노벰버 맨
와    진짜 신나고 재밋는 영화 였다  루크브레스 왤케 잘생김   ,노벰버 맨
역시 기대를 저버리지 않네요 기다린 보람이 있었어요  ,노벰버 맨
나오는 출연진들만 봐도 믿고 볼 수 있는 영화흥미진진  ,노벰버 맨
연출력이 상당하고 배우들의 연기도 무난합니다  평타는 치는듯,노벰버 맨
솔직히 이정도면 그럭저럭 볼만한 것 같다 뱅크잡 감독 믿고 보는 영화,노벰버 맨
액션은 당연히 이런 맛에 보는거죠     반정도 좋았고 재밋었어요 간만에,노벰버 맨
러닝타임이 후딱 지나갈 정도로 몰입해서 봣음 생동감있고 몰입력 쩌네요  ,노벰버 맨
말이 필요 없습니다  재밋는것 같아요   ,노벰버 맨
연기 연출 스토리 뭐하나 빠지는게 없엇어요 일단 집중이 잘되서그런지 시간이 후딱 간 느낌  추천하고싶은 영화에요   ,노벰버 맨
반전도 괜찮고 나름 재미나게 본 영화   루크 잘생겻드라   ,노벰버 맨
총체적 난국인 영화네요   같은 배우들을 데리고 만드는 영화가  감독에 따라서 이런 결과물도 나오는가 싶습니다 ,레드카펫
살짝 유치하지만 유쾌한 영화,레드카펫
영화 한 편 찍는 게 힘들긴 하다,레드카펫
평점에  속은영화 고준희의 형편 없는 연기력  허접한 스토리 유치한 전개  아 진짜 이걸 영화라고 재밌다는 관전 평은 무엇일까 그나마 윤  상의 연기력은 좀 낫다 엉터리 영화,레드카펫
